"date","air_temp","rain","air_pressure","shortwave","longwave","windspeed","lake"
1980-01-01,14.9039,16.1941,97078.7,220.713,353.624,2.15876568679882,"Rotoehu"
1980-01-02,14.48,0.321682,96885.1,263.741,349.447,4.56624870599971,"Rotoehu"
1980-01-03,13.9818,0.267722,97240.4,292.91,307.259,3.42037493595366,"Rotoehu"
1980-01-04,14.5529,0.271873,97768.2,318.8,308.919,4.19329540246201,"Rotoehu"
1980-01-05,14.4352,0.0332059,97975,306.881,304.25,3.56969005727388,"Rotoehu"
1980-01-06,15.1228,3.02588,97876.1,340.655,337.858,1.6440771207264,"Rotoehu"
1980-01-07,16.3358,3.47624,97842.2,240.461,355.869,1.30869836583569,"Rotoehu"
1980-01-08,16.319,3.52812,98099.9,224.959,371.604,1.96141402795636,"Rotoehu"
1980-01-09,16.6059,1.84708,98346.4,273.627,371.088,1.38129176944229,"Rotoehu"
1980-01-10,17.8082,3.56755,98052.5,314.685,343.05,1.46989678053518,"Rotoehu"
1980-01-11,18.9681,4.37487,97645.5,225.74,371.946,1.40243294099932,"Rotoehu"
1980-01-12,18.301,3.24795,97280.5,311.815,386.798,2.39165488750028,"Rotoehu"
1980-01-13,20.3102,0.0975422,97423.9,349.438,348.825,3.82010700687821,"Rotoehu"
1980-01-14,20.4453,12.2924,97252.9,267.906,383.882,3.39852107979339,"Rotoehu"
1980-01-15,20.6597,14.3864,96606.8,168.561,401.072,3.06643650095677,"Rotoehu"
1980-01-16,15.938,11.2257,95276.3,259.663,354.557,5.62694956986465,"Rotoehu"
1980-01-17,12.2806,4.65712,95531.5,289.867,313.42,4.93726803737614,"Rotoehu"
1980-01-18,14.0211,1.65822,96951.6,283.235,346.345,3.73521765452082,"Rotoehu"
1980-01-19,17.1396,11.4,97313.3,200.562,366.723,4.65875308725414,"Rotoehu"
1980-01-20,16.2748,30.292,97520.5,94.1693,382.322,2.85293754724845,"Rotoehu"
1980-01-21,16.0753,36.1031,97484.4,129.295,387.774,2.04742210700285,"Rotoehu"
1980-01-22,16.9605,36.1031,96871.8,194.284,384.585,3.54421270220905,"Rotoehu"
1980-01-23,15.132,1.52747,97329.6,215.99,346.046,3.35361993314687,"Rotoehu"
1980-01-24,16.4344,1.68727,97609.8,271.371,361.93,3.41439540330349,"Rotoehu"
1980-01-25,16.509,0.608082,98029,313.885,319.276,1.92401757524743,"Rotoehu"
1980-01-26,18.1766,0.141125,98441.3,352.19,345.549,1.045380109828,"Rotoehu"
1980-01-27,19.4376,0.141125,98555.6,316.941,360.699,1.13943037187711,"Rotoehu"
1980-01-28,19.6978,0.157728,98686.5,277.873,369.328,1.13044128361494,"Rotoehu"
1980-01-29,19.3618,0.130748,98780.3,286.08,367.575,0.861527474274616,"Rotoehu"
1980-01-30,19.6212,0.153577,98774.2,269.276,369.223,1.26489600391973,"Rotoehu"
1980-01-31,19.9578,0.071744,98730,300.923,367.294,1.10498253209225,"Rotoehu"
1980-02-01,20.7552,0.0866906,98527.7,332.277,364.859,1.18402936673209,"Rotoehu"
1980-02-02,19.7403,0.0866906,98122.5,329.328,342.778,1.18917959722239,"Rotoehu"
1980-02-03,18.553,0.128541,97699.6,336.598,342.6,1.90793947287014,"Rotoehu"
1980-02-04,19.1561,0.418506,97541.6,284.02,358.525,2.33339331352432,"Rotoehu"
1980-02-05,19.4515,0.427474,97485.6,255.849,365.865,0.47534331184383,"Rotoehu"
1980-02-06,20.4956,0.170392,97099.8,291.067,358.586,0.93662408126046,"Rotoehu"
1980-02-07,20.3245,1.18676,97146.4,260.08,362.658,2.1713991976364,"Rotoehu"
1980-02-08,17.9678,1.18676,97820,249.465,348.922,1.43616557563855,"Rotoehu"
1980-02-09,19.2809,1.69196,97665.2,274.804,359.402,2.22211312199902,"Rotoehu"
1980-02-10,17.0765,1.69196,97525.8,254.187,343.06,2.37927505815448,"Rotoehu"
1980-02-11,15.4209,0.0119573,98155,290.163,326.081,2.78307439122654,"Rotoehu"
1980-02-12,15.5332,17.3501,98849.5,230.008,361.56,4.124053500926,"Rotoehu"
1980-02-13,16.4468,18.3126,98652.8,136.621,377.657,4.89880906476258,"Rotoehu"
1980-02-14,16.9604,2.55588,98528.7,136.938,377.994,4.33787638957417,"Rotoehu"
1980-02-15,16.2456,0.176371,98479.6,190.849,352.074,3.94393420577233,"Rotoehu"
1980-02-16,17.7382,1.65908,98333.2,218.345,352.117,3.44516637933497,"Rotoehu"
1980-02-17,17.5944,2.3526,97912.4,214.934,351.332,2.94799700001543,"Rotoehu"
1980-02-18,16.807,5.5751,97535.8,219.271,355.95,0.599877132270434,"Rotoehu"
1980-02-19,16.9961,5.61098,97421.7,255.615,336.91,0.272846244249394,"Rotoehu"
1980-02-20,17.6873,0.53808,97015.8,228.297,338.835,2.67505463267276,"Rotoehu"
1980-02-21,16.3393,4.92343,96772.9,189.74,365.117,3.76691767854037,"Rotoehu"
1980-02-22,17.1117,5.00713,96772.1,228.158,381.63,3.76679922576184,"Rotoehu"
1980-02-23,15.5929,4.15218,96953.5,260.075,337.627,3.42645719984943,"Rotoehu"
1980-02-24,15.9591,5.70962,97850.8,174.877,353.387,2.58542088059662,"Rotoehu"
1980-02-25,15.7607,5.70962,97272.3,201.52,362.989,4.09774421770076,"Rotoehu"
1980-02-26,14.4994,0.325837,96814.6,208.11,336.726,5.06365151238274,"Rotoehu"
1980-02-27,15.1807,0.0298933,97328.2,246.221,320.139,2.66890308261653,"Rotoehu"
1980-02-28,15.6475,15.9421,97479.5,244.604,355.104,1.12190213873448,"Rotoehu"
1980-02-29,14.4763,17.2949,97272,111.422,370.874,3.64853971868198,"Rotoehu"
1980-03-01,15.5753,16.9041,96091.1,139.403,380.737,4.30171376327168,"Rotoehu"
1980-03-02,16.1481,0.382092,96533.8,209.466,351.664,4.93648396984129,"Rotoehu"
1980-03-03,16.3513,0.522771,97470.4,241.566,343.593,3.59867044527614,"Rotoehu"
1980-03-04,16.1965,0.541876,97930.6,175.621,358.669,3.86812900856474,"Rotoehu"
1980-03-05,15.4284,0.279622,98348.1,198.75,331.66,3.73506804469477,"Rotoehu"
1980-03-06,15.0896,3.58298,98401.1,197.151,332.761,3.98896553393233,"Rotoehu"
1980-03-07,15.1331,3.60903,98239.9,215.951,347.617,4.32925926672219,"Rotoehu"
1980-03-08,15.1785,0.191046,98070.3,252.328,319.164,2.82069479454974,"Rotoehu"
1980-03-09,15.9017,0.191046,97767.3,223.936,332.866,0.38806680440486,"Rotoehu"
1980-03-10,15.9541,3.8626,97577.5,232.873,346.736,2.17133454073388,"Rotoehu"
1980-03-11,16.7846,8.75164,97284.2,173.74,361.829,2.25838060038604,"Rotoehu"
1980-03-12,14.2982,8.75164,96856.2,206.633,321.142,2.82174808456041,"Rotoehu"
1980-03-13,13.8216,11.1154,97883.1,204.327,341.685,2.20277766703769,"Rotoehu"
1980-03-14,13.5336,47.9838,97595.6,98.0616,357.155,3.26057631761871,"Rotoehu"
1980-03-15,13.9283,48.0081,95628.8,163.418,348.811,2.93289659723966,"Rotoehu"
1980-03-16,14.4884,0.680818,96281.7,182.038,331.625,5.58514404521495,"Rotoehu"
1980-03-17,10.1753,0.680818,96709.9,206.435,285.922,4.18240413835153,"Rotoehu"
1980-03-18,11.8126,0.189309,97602.1,206.885,335.475,2.4670752149136,"Rotoehu"
1980-03-19,15.5527,0.189309,97795.1,183.204,350.331,3.26732890324571,"Rotoehu"
1980-03-20,15.0583,0.0659977,97529.9,214.571,326.696,3.85923050780282,"Rotoehu"
1980-03-21,11.3328,0.0659977,97855.8,241.626,287.65,3.06969247203185,"Rotoehu"
1980-03-22,12.7672,0.557507,97656.1,186.2,340.752,2.22782371268465,"Rotoehu"
1980-03-23,14.3431,1.38422,97440.4,116.934,356.396,0.89296849077669,"Rotoehu"
1980-03-24,14.3687,1.46584,97192.6,132.06,361.579,0.391053131912647,"Rotoehu"
1980-03-25,13.5479,0.868391,96955.5,160.079,326.812,1.83610594973411,"Rotoehu"
1980-03-26,13.5993,0.470668,97233.5,187.152,325.635,1.47720940642449,"Rotoehu"
1980-03-27,13.0626,1.36858,97660.3,192.059,339.818,1.64865726786649,"Rotoehu"
1980-03-28,14.8849,1.65689,97662.7,160.851,355.329,2.49981041179126,"Rotoehu"
1980-03-29,15.4218,1.03686,97717.5,186.307,342.12,2.78261887095592,"Rotoehu"
1980-03-30,16.5532,15.5737,97820.7,154.713,357.805,2.74623777785173,"Rotoehu"
1980-03-31,14.1836,15.6902,96721.8,181.77,334.064,4.59247560659825,"Rotoehu"
1980-04-01,12.5837,11.4522,96750.3,169.714,318.386,4.27958934217992,"Rotoehu"
1980-04-02,11.9664,11.5322,96108.8,147.068,324.842,5.5060830222582,"Rotoehu"
1980-04-03,9.57256,0.984014,97133.3,167.622,287.526,3.27529349745943,"Rotoehu"
1980-04-04,10.4968,0.386005,97829.6,159.896,304.113,1.42235301711495,"Rotoehu"
1980-04-05,11.4898,5.74208,97875.3,136.437,342.259,1.38796887250435,"Rotoehu"
1980-04-06,13.1686,5.98408,97586.2,91.6661,357.572,2.66207280698707,"Rotoehu"
1980-04-07,14.0634,43.7386,97539.4,110.509,363.795,1.25097186468493,"Rotoehu"
1980-04-08,13.897,44.3086,97057.2,114.973,368.032,2.11654601124096,"Rotoehu"
1980-04-09,12.6066,10.2781,96652.3,135.39,341.578,1.13511002480112,"Rotoehu"
1980-04-10,12.7391,0.968014,96562,130.078,317.388,2.06579223240117,"Rotoehu"
1980-04-11,12.0742,0.968014,97142.8,130.961,310.843,4.19254493386881,"Rotoehu"
1980-04-12,10.8226,0.242003,97977.5,152.777,301.519,2.3760016616442,"Rotoehu"
1980-04-13,11.3096,0.242003,98660.3,151.923,311.459,0.765629025785334,"Rotoehu"
1980-04-14,11.5448,0.0260004,98927.2,153.148,307.55,0.830083875531865,"Rotoehu"
1980-04-15,12.4034,0.200003,98907.9,178.952,312.296,0.715976692680006,"Rotoehu"
1980-04-16,12.6461,0.202003,98941.2,152.629,325.643,0.426510630729177,"Rotoehu"
1980-04-17,12.0677,0.00400006,98600.1,169.251,307.49,1.52865477570968,"Rotoehu"
1980-04-18,11.9966,0.00200003,98652.3,184.885,281.095,2.62788294381923,"Rotoehu"
1980-04-19,10.1721,0.00200003,99093.5,186.307,286.564,1.59840025955203,"Rotoehu"
1980-04-20,11.2772,0,98891.2,160.546,299.433,0.383853449704441,"Rotoehu"
1980-04-21,11.6792,0.00200003,98606.7,168.102,300.353,1.07681347192538,"Rotoehu"
1980-04-22,12.2094,0.00800011,98603.1,157.698,306.976,0.551302498040776,"Rotoehu"
1980-04-23,11.9967,0.00800011,98452.8,156.834,312.152,1.95298124710633,"Rotoehu"
1980-04-24,14.2705,0.070001,98237.7,138.369,325.272,2.93364844541741,"Rotoehu"
1980-04-25,14.9038,1.53602,98233,134.713,349.527,1.54105420972138,"Rotoehu"
1980-04-26,15.05,29.3724,98141.1,71.1776,378.056,2.22330486751615,"Rotoehu"
1980-04-27,16.0005,29.9884,97359.1,58.0868,394.714,4.07883254976403,"Rotoehu"
1980-04-28,12.6803,12.4022,96741.7,92.1885,334.919,3.04569114195777,"Rotoehu"
1980-04-29,10.6016,2.78804,96954.2,114.809,316.306,3.19628380572752,"Rotoehu"
1980-04-30,10.9136,0.381399,97841.6,135.783,302.797,2.62512311948621,"Rotoehu"
1980-05-01,9.45967,0.0226126,98321.7,137.38,283.652,1.8385386269252,"Rotoehu"
1980-05-02,9.95363,0.0271351,98586.3,129.056,291.567,2.09602615577043,"Rotoehu"
1980-05-03,10.3287,0.00603003,98879.2,129.733,290.849,2.36371938000263,"Rotoehu"
1980-05-04,10.4996,0.00452252,99379.8,139.73,295.94,1.11515675838422,"Rotoehu"
1980-05-05,10.0656,0.00603003,99141.7,133.42,305.002,1.84996446303706,"Rotoehu"
1980-05-06,10.2583,0.0452252,99200.1,86.6761,318.95,0.825170688556616,"Rotoehu"
1980-05-07,9.78327,0.0452252,99134.7,120.183,308.545,1.03166720808959,"Rotoehu"
1980-05-08,9.56817,0.00150751,99342,136.925,278.734,2.5737743462629,"Rotoehu"
1980-05-09,9.5642,0.00301502,99295.7,116.792,287.69,2.06692670496561,"Rotoehu"
1980-05-10,10.0874,0.00301502,98906.5,137.697,286.766,1.82374175452557,"Rotoehu"
1980-05-11,10.3873,0.00150751,98371.3,138.332,285.785,2.27566930132653,"Rotoehu"
1980-05-12,9.44662,0.268336,98324.2,124.808,317.669,1.08159415965971,"Rotoehu"
1980-05-13,11.3892,1.58138,98702,91.8668,342.712,1.09400462412048,"Rotoehu"
1980-05-14,13.0706,3.46878,98917.3,63.8137,357.919,1.99030768754708,"Rotoehu"
1980-05-15,12.4369,3.65571,98890.6,71.958,349.007,0.651654712498882,"Rotoehu"
1980-05-16,11.2015,2.76929,98807.5,57.0749,349.062,1.72994283451101,"Rotoehu"
1980-05-17,11.2236,21.1232,98448.2,66.9518,350.382,2.51425892739789,"Rotoehu"
1980-05-18,12.903,21.1232,97234.3,99.2899,363.149,2.68444043905038,"Rotoehu"
1980-05-19,10.1032,0.301502,97377.7,117.496,293.305,4.60247717041595,"Rotoehu"
1980-05-20,10.4235,11.2671,97691,87.0527,307.604,3.21409606973547,"Rotoehu"
1980-05-21,9.59949,11.2837,96289,96.9665,305.326,5.29123329534807,"Rotoehu"
1980-05-22,10.7889,0.161303,96712,91.9456,317.207,4.6940704985017,"Rotoehu"
1980-05-23,12.6363,0.0467327,97437.7,69.1768,331.683,3.95736220015757,"Rotoehu"
1980-05-24,12.3651,0.114571,97568.3,69.6813,336.023,2.71329574032467,"Rotoehu"
1980-05-25,10.7114,0.887922,97404.5,84.2173,311.709,2.41631388300444,"Rotoehu"
1980-05-26,11.3085,0.975358,97511.9,91.7019,312.082,2.92536249941781,"Rotoehu"
1980-05-27,10.2396,0.00301502,97903.9,112.482,270.462,4.70339068864155,"Rotoehu"
1980-05-28,9.85848,0.00150751,98008.3,122.393,264.207,4.39692691386484,"Rotoehu"
1980-05-29,8.65886,0.00150751,98446.8,118.963,281.981,2.76458919089057,"Rotoehu"
1980-05-30,9.15609,0.128138,98522.3,99.3564,310.74,0.948138538213166,"Rotoehu"
1980-05-31,9.68115,14.7494,98323.8,81.5266,351.718,1.22502439388977,"Rotoehu"
1980-06-01,12.3727,14.8209,98001.3,49.7306,367.147,1.74853365463636,"Rotoehu"
1980-06-02,12.4953,20.5546,97611.7,51.5977,362.169,0.639967509513569,"Rotoehu"
1980-06-03,13.4809,27.8607,97081.5,36.08,370.112,2.74672631517958,"Rotoehu"
1980-06-04,12.0707,9.32119,95595.8,71.1485,347.587,2.60162503962427,"Rotoehu"
1980-06-05,9.57173,9.53283,96110.1,85.5168,323.75,2.43071896665081,"Rotoehu"
1980-06-06,10.6472,10.2691,95882.8,60.3928,338.448,0.983354386450785,"Rotoehu"
1980-06-07,9.59259,3.0703,96286.2,68.7824,323.124,2.66747936717869,"Rotoehu"
1980-06-08,8.54952,0.289145,97040.7,87.3165,297.483,1.74008322655584,"Rotoehu"
1980-06-09,7.35792,0.153515,97444.8,97.5358,289.574,1.93784703240478,"Rotoehu"
1980-06-10,8.78536,17.8987,97240.8,83.4404,341.013,2.32526017417406,"Rotoehu"
1980-06-11,11.0761,17.9046,96007.5,78.8802,354.388,3.05122597173661,"Rotoehu"
1980-06-12,5.73379,1.11336,96920.1,95.5136,268.952,2.90610467757099,"Rotoehu"
1980-06-13,7.71777,1.11336,97227,101.429,279.013,3.90487462611798,"Rotoehu"
1980-06-14,5.43473,0.00745218,97655.9,111.029,246.781,3.97509598033808,"Rotoehu"
1980-06-15,4.73785,0.113273,98014.4,96.0407,271.714,3.27580958110877,"Rotoehu"
1980-06-16,6.67456,0.113273,98263.8,88.0211,282.617,3.75718277296181,"Rotoehu"
1980-06-17,6.15537,1.97185,98245.2,106.092,264.902,3.6013453489417,"Rotoehu"
1980-06-18,6.48375,1.97185,98061.3,92.9719,277.104,3.21893673946864,"Rotoehu"
1980-06-19,6.06455,4.48025,98292.5,97.5153,297.529,2.9306942566566,"Rotoehu"
1980-06-20,7.80742,20.4846,97988,64.6689,323.124,3.57904606514082,"Rotoehu"
1980-06-21,7.75411,20.5367,97134.6,63.4747,337.334,4.89500044099079,"Rotoehu"
1980-06-22,8.31856,0.105821,97221.7,80.5324,290.038,3.64710355384927,"Rotoehu"
1980-06-23,7.20185,0.00596175,98015.2,83.702,290.264,2.50671033176951,"Rotoehu"
1980-06-24,9.29581,0.639397,97981.5,60.6021,311.797,2.83373091744788,"Rotoehu"
1980-06-25,7.85335,0.639397,98381.9,88.1146,323.072,1.12281495406011,"Rotoehu"
1980-06-26,5.65684,0.00149044,98651.5,105.757,262.697,1.2321740205527,"Rotoehu"
1980-06-27,5.51069,0.0193757,98739.1,102.27,300.738,0.633480035512564,"Rotoehu"
1980-06-28,8.32756,9.16171,98663.6,89.4303,324.882,0.298879838657612,"Rotoehu"
1980-06-29,10.1382,56.9272,98348.8,46.8319,349.16,3.68389874988442,"Rotoehu"
1980-06-30,11.399,59.4752,97608.6,37.2778,364.401,6.00629435419211,"Rotoehu"
1980-07-01,9.36265,2.36345,97005.8,44.3178,338.069,1.1583316596679,"Rotoehu"
1980-07-02,10.0128,14.6201,96730.9,40.9568,350.339,1.09275170392226,"Rotoehu"
1980-07-03,9.73149,15.0111,95816,56.6202,346.339,1.30554666060811,"Rotoehu"
1980-07-04,8.03488,1.18568,95765.4,71.7902,294.245,2.88526298482478,"Rotoehu"
1980-07-05,8.27356,0.378073,95794,71.0722,307.405,1.16801206953353,"Rotoehu"
1980-07-06,8.47133,0.848189,95883.6,81.3936,299.517,2.47626959422515,"Rotoehu"
1980-07-07,7.33223,3.22945,96308.1,85.4656,312.782,2.19649827413568,"Rotoehu"
1980-07-08,9.85329,4.62397,96217,71.2148,327.11,3.62876938415766,"Rotoehu"
1980-07-09,8.73646,4.27064,96039.9,80.8486,311.93,3.54813472754347,"Rotoehu"
1980-07-10,5.80471,2.35949,96409,97.0009,274.545,2.71369789306105,"Rotoehu"
1980-07-11,5.12905,2.36048,95722.4,96.0303,277.428,4.03484240707416,"Rotoehu"
1980-07-12,4.61319,0.0267224,96289.9,115.263,259.841,3.48545912949786,"Rotoehu"
1980-07-13,7.58946,0.8472,96577,107.676,273.821,4.00410947235462,"Rotoehu"
1980-07-14,7.86308,0.866004,96579.4,89.3037,285.836,5.48161866670786,"Rotoehu"
1980-07-15,5.48448,0.161324,96796.1,104.287,259.404,4.15889837360809,"Rotoehu"
1980-07-16,5.01644,0.00395888,98261.6,119.92,245.868,3.47723923666463,"Rotoehu"
1980-07-17,5.0295,0.00395888,98609.2,113.612,253.419,1.08498715833553,"Rotoehu"
1980-07-18,3.88632,0.0613626,97969.3,102.404,287.651,1.30621170120812,"Rotoehu"
1980-07-19,6.40591,5.05648,97350.7,83.653,303.621,2.07742040122865,"Rotoehu"
1980-07-20,7.47895,9.13313,96783.5,46.673,324.853,4.09690148129303,"Rotoehu"
1980-07-21,7.735,13.5265,96911.5,48.4131,338.755,1.60130333742892,"Rotoehu"
1980-07-22,8.78867,13.5443,96043.3,88.326,336.763,1.79375534198508,"Rotoehu"
1980-07-23,8.38292,0.781878,96216,108.941,291.811,2.53232986066192,"Rotoehu"
1980-07-24,7.52783,0.152417,97136.6,96.7249,295.047,1.25761738598391,"Rotoehu"
1980-07-25,5.35519,0.0791775,97550.1,107.488,260.931,2.61203798781718,"Rotoehu"
1980-07-26,6.76441,0.00692803,98225.9,125.17,276.78,2.57568903006632,"Rotoehu"
1980-07-27,6.94536,0.00692803,98339.9,113.584,288.22,2.16424129904685,"Rotoehu"
1980-07-28,6.11545,0.000989719,98438.8,134.877,256.954,1.36739060755733,"Rotoehu"
1980-07-29,4.96036,1.05306,98296.6,131.008,259.2,1.68595207123453,"Rotoehu"
1980-07-30,5.91886,8.63728,98237.5,93.1137,323.785,1.0468783789481,"Rotoehu"
1980-07-31,6.98387,21.8892,97626.8,42.8266,338.773,0.139774971610786,"Rotoehu"
1980-08-01,8.92295,21.9366,95940.6,79.4715,326.366,4.04294199159474,"Rotoehu"
1980-08-02,6.90774,1.41013,96048.7,98.815,291.117,5.47990368311342,"Rotoehu"
1980-08-03,7.19199,0.178161,97003,115.603,280.041,3.54173380425463,"Rotoehu"
1980-08-04,7.41899,0.189533,97650.5,102.028,283.784,3.33198660549168,"Rotoehu"
1980-08-05,7.99145,0.189533,97840.8,111.648,287.301,3.81698797306201,"Rotoehu"
1980-08-06,8.79778,0.583762,97785.4,108.188,300.242,3.46201952882432,"Rotoehu"
1980-08-07,5.05493,0.602715,97956.9,128.976,248.962,3.51560390948696,"Rotoehu"
1980-08-08,6.1353,0.104243,98135.7,140.442,259.863,4.2119448990223,"Rotoehu"
1980-08-09,5.11896,0.00189533,98654.1,134.778,256.756,2.89360362829901,"Rotoehu"
1980-08-10,5.9771,0.00189533,98962.7,145.944,261.195,1.40824875902697,"Rotoehu"
1980-08-11,6.38509,0.854794,98724.9,147.794,315.672,2.76361045565398,"Rotoehu"
1980-08-12,9.00652,1.04433,98319.2,66.9842,330.614,3.56106656288534,"Rotoehu"
1980-08-13,10.1394,1.04433,98001.9,141.004,327.074,4.29124409979204,"Rotoehu"
1980-08-14,6.32491,2.73117,98994.4,164.011,302.119,2.10882178595063,"Rotoehu"
1980-08-15,9.65267,11.3019,98161.6,104.068,316.903,4.77542200658748,"Rotoehu"
1980-08-16,6.73601,11.5558,96300.3,115.167,293.572,3.99355308021566,"Rotoehu"
1980-08-17,4.07146,3.30735,97211.8,140.718,248.035,3.16643039162398,"Rotoehu"
1980-08-18,4.233,0.0132673,98301.8,151.92,279.901,2.85532476867343,"Rotoehu"
1980-08-19,8.44455,0.0871852,98341.4,141.715,293.685,3.92613125022585,"Rotoehu"
1980-08-20,8.28291,0.443507,98438.5,115.561,296.41,2.65717986700186,"Rotoehu"
1980-08-21,6.28674,3.88732,98907.6,90.6763,315.863,1.47576655834315,"Rotoehu"
1980-08-22,7.62829,3.88732,98817.7,108.915,329.096,1.20658368218247,"Rotoehu"
1980-08-23,9.55114,0.45867,98476.2,127.456,326.618,2.03997494585105,"Rotoehu"
1980-08-24,8.5528,0.19901,98409.5,99.797,326.736,1.37188875506763,"Rotoehu"
1980-08-25,10.7481,1.24902,98237.7,84.0363,341.11,2.09900187253752,"Rotoehu"
1980-08-26,11.875,24.537,97546.2,67.708,349.876,4.13768817868142,"Rotoehu"
1980-08-27,10.6279,26.5915,96811.4,54.5811,364.66,1.1868375391135,"Rotoehu"
1980-08-28,6.02469,16.6922,97017.6,117.282,302.293,3.99838257883872,"Rotoehu"
1980-08-29,7.51063,0.682319,97807.3,140.262,295.567,0.347612509221417,"Rotoehu"
1980-08-30,7.92514,0.756237,97907.6,122.711,301.181,2.472905944028,"Rotoehu"
1980-08-31,7.86925,8.6675,98101.2,137.502,330.237,2.18690482898571,"Rotoehu"
1980-09-01,10.6912,8.74112,97951.3,133.235,344.566,3.24786795276532,"Rotoehu"
1980-09-02,10.1449,8.63555,97915.9,151.415,348.726,1.95389060742919,"Rotoehu"
1980-09-03,11.5994,19.4366,97723,67.7421,363.922,2.49541718245667,"Rotoehu"
1980-09-04,10.612,22.1452,96861.7,82.9887,349.798,2.67650333153632,"Rotoehu"
1980-09-05,8.74699,6.07836,95802.7,110.745,307.077,3.97383416634363,"Rotoehu"
1980-09-06,8.56469,3.32949,95996,129.589,313.964,0.862954431734376,"Rotoehu"
1980-09-07,8.29792,1.73628,96199.7,154.801,284.072,3.54768662128379,"Rotoehu"
1980-09-08,8.94773,5.61998,96548.4,152.135,318.579,3.64448069317496,"Rotoehu"
1980-09-09,11.3735,6.52563,96276,130.419,332.647,3.85280243855041,"Rotoehu"
1980-09-10,8.91829,4.51293,95838.1,158.832,308.21,2.49416550795331,"Rotoehu"
1980-09-11,10.3192,0.644506,96907.8,181.118,316.191,4.58954517788255,"Rotoehu"
1980-09-12,11.5674,9.43702,97251.7,153.031,330.87,3.6333438069635,"Rotoehu"
1980-09-13,9.32992,9.43702,96630,179.435,304.644,2.93984113629904,"Rotoehu"
1980-09-14,6.4568,0.166683,97246.7,208.484,276.502,3.85838097082183,"Rotoehu"
1980-09-15,9.61456,3.59201,97583.2,180.477,309.065,4.78839921269102,"Rotoehu"
1980-09-16,10.0312,3.78231,96925.1,157.841,321.334,4.94229378594595,"Rotoehu"
1980-09-17,10.1576,2.25994,96914.2,166.831,313.614,4.77159806251999,"Rotoehu"
1980-09-18,10.4017,11.3372,97499.4,128.661,325.322,1.83315095372865,"Rotoehu"
1980-09-19,10.9853,11.3372,97112.1,161.376,338.457,2.90924233397632,"Rotoehu"
1980-09-20,10.6436,1.95019,97345.5,189.585,316.33,4.24463852214767,"Rotoehu"
1980-09-21,9.84237,2.50441,97334.5,187.099,305.244,4.22788611572687,"Rotoehu"
1980-09-22,11.3746,2.50441,96886.5,162.658,319.568,5.26388844232094,"Rotoehu"
1980-09-23,11.3421,0.00277804,97479.4,200.277,302.467,4.61068512986953,"Rotoehu"
1980-09-24,11.1741,0.0277804,97944.2,233.425,300.068,3.4940496591348,"Rotoehu"
1980-09-25,11.2943,0.463933,98025.9,208.866,319.162,1.65205909625049,"Rotoehu"
1980-09-26,11.9502,3.68785,97552.8,155.43,334.23,2.98248067380159,"Rotoehu"
1980-09-27,9.44641,3.68785,97063.4,170.771,309.854,3.13900819550953,"Rotoehu"
1980-09-28,9.66024,1.42097,97776.1,206.227,286.777,3.57206214260055,"Rotoehu"
1980-09-29,9.98504,1.42097,98072.8,238.899,293.669,2.58201750737674,"Rotoehu"
1980-09-30,12.1961,0.00357802,98148.6,238.721,301.934,4.25701570954348,"Rotoehu"
1980-10-01,13.6063,0.104955,97967.7,258.683,326.622,5.19789046619876,"Rotoehu"
1980-10-02,15.0481,0.106148,98068.5,210.519,341.166,3.63930084079346,"Rotoehu"
1980-10-03,13.4528,0.720375,97995.2,227.437,319.324,4.097074573705,"Rotoehu"
1980-10-04,11.6217,0.847992,98304.3,144.585,333.37,1.67294211001225,"Rotoehu"
1980-10-05,10.7156,6.05879,99080.3,122.255,342.045,4.27314329693026,"Rotoehu"
1980-10-06,11.5049,12.2249,99152,139.407,356.843,4.40688310362324,"Rotoehu"
1980-10-07,12.608,12.5803,98741.6,84.9243,372.59,2.97205842462762,"Rotoehu"
1980-10-08,12.9614,4.80409,98352.5,145.417,374.1,3.24421902622187,"Rotoehu"
1980-10-09,12.3411,8.95341,97236.6,172.24,343.115,1.27501795431437,"Rotoehu"
1980-10-10,12.9366,12.5052,96718.5,120.348,350.366,1.37925082888693,"Rotoehu"
1980-10-11,10.4907,12.5923,96976.2,234.75,339.512,1.30504247042615,"Rotoehu"
1980-10-12,10.3462,0.691751,97255.2,267.573,281.006,3.71236388908738,"Rotoehu"
1980-10-13,9.27712,2.13847,98188.7,271.067,321.521,1.66072609453877,"Rotoehu"
1980-10-14,11.3647,2.24342,97700.1,191.75,335.961,3.81523097330948,"Rotoehu"
1980-10-15,11.947,11.4521,96903.7,218.141,321.712,2.14817903496636,"Rotoehu"
1980-10-16,10.7782,11.6751,97110.2,200.559,323.291,0.76781621003076,"Rotoehu"
1980-10-17,9.91402,8.37258,96464.7,207.689,309.932,5.13733878350455,"Rotoehu"
1980-10-18,10.1277,6.6909,97066.3,243.732,293.844,4.48414129545268,"Rotoehu"
1980-10-19,9.87729,6.6909,98089.8,279.618,303.282,1.12839132661546,"Rotoehu"
1980-10-20,10.794,6.53824,98591.9,194.98,342.999,2.54131979884469,"Rotoehu"
1980-10-21,12.0649,6.66467,98283.2,189.3,358.092,2.92770673411802,"Rotoehu"
1980-10-22,13.3696,0.605879,98162.1,287.23,344.219,0.968014529049022,"Rotoehu"
